시간대,입찰가 (Bid),광고비 (Ad Spend),노출 수 (Impressions),클릭 수 (Clicks),전환 수 (Conversions),CVR (Conversion Rate),CR (Click Through Rate),CPR (Cost Per Conversion),CTR (Click Through Rate)
2025-04-27 11:00:00,4672,4687.024236702516,5894,563,79,0.14031971580817051,0.09552086868001357,59.329420717753365,0.09552086868001357
2025-04-27 12:00:00,1487,1607.8971801628181,5597,535,75,0.14018691588785046,0.09558692156512417,21.438629068837574,0.09558692156512417
2025-04-27 13:00:00,4308,4369.4484003579055,8062,771,109,0.14137483787289234,0.0956338377573803,40.08668257209088,0.0956338377573803
2025-04-27 14:00:00,4956,5116.6854244176275,7336,701,99,0.14122681883024252,0.09555616139585606,51.68369115573361,0.09555616139585606
2025-04-27 15:00:00,1896,1912.600961912614,9688,926,131,0.14146868250539957,0.09558216350123865,14.60000734284438,0.09558216350123865
2025-04-27 16:00:00,4343,4659.598515834963,6687,639,90,0.14084507042253522,0.0955585464333782,51.773316842610704,0.0955585464333782
2025-04-27 17:00:00,2212,2315.4817481451178,5572,533,75,0.14071294559099437,0.09565685570710697,30.873089975268236,0.09565685570710697
2025-04-27 18:00:00,1703,1710.2412623286496,7090,678,96,0.1415929203539823,0.09562764456981665,17.815013149256767,0.09562764456981665
2025-04-27 19:00:00,2470,2651.8714372014642,8669,829,117,0.1411338962605549,0.09562810012688891,22.665567839328755,0.09562810012688891
2025-04-27 20:00:00,1580,1499.5102281926859,9272,886,125,0.14108352144469527,0.0955565142364107,11.996081825541488,0.0955565142364107
2025-04-27 21:00:00,3837,3574.043222255719,9624,920,130,0.14130434782608695,0.09559434746467166,27.492640171197838,0.09559434746467166
2025-04-27 22:00:00,3908,3642.5687223259847,6633,634,89,0.14037854889589904,0.09558269259761797,40.92773845310095,0.09558269259761797
2025-04-27 23:00:00,3294,3184.645049317363,6517,623,88,0.14125200642054575,0.09559613319011816,36.18914828769731,0.09559613319011816
2025-04-28 00:00:00,4147,3930.269511961064,9293,889,126,0.14173228346456693,0.09566340256106746,31.192615174294158,0.09566340256106746
2025-04-28 01:00:00,1153,1252.1788348275456,7657,732,103,0.1407103825136612,0.09559879848504636,12.157076066286852,0.09559879848504636
2025-04-28 02:00:00,2679,2467.8059074733555,8648,827,117,0.1414752116082225,0.09562904717853839,21.092358183532955,0.09562904717853839
2025-04-28 03:00:00,4506,4685.330453121277,9948,951,134,0.14090431125131442,0.09559710494571773,34.96515263523341,0.09559710494571773
2025-04-28 04:00:00,1996,1871.9372386821744,8588,821,116,0.14129110840438489,0.0955985095482068,16.137389988639434,0.0955985095482068
2025-04-28 05:00:00,4157,4474.29311218527,6537,625,88,0.1408,0.09560960685329661,50.84423991119625,0.09560960685329661
2025-04-28 06:00:00,3744,4089.432887792859,8137,778,110,0.14138817480719795,0.0956126336487649,37.17666261629872,0.0956126336487649
2025-04-28 07:00:00,4356,4325.9174716404095,5097,487,69,0.14168377823408623,0.09554639984304493,62.69445611073057,0.09554639984304493
2025-04-28 08:00:00,2243,2413.05146603034,8215,785,111,0.14140127388535031,0.09555690809494827,21.739202396669732,0.09555690809494827
2025-04-28 09:00:00,2092,1884.9527394437725,9530,911,129,0.141602634467618,0.0955928646379853,14.612036739874206,0.0955928646379853
2025-04-28 10:00:00,4118,4381.508281177312,9732,931,132,0.14178302900107412,0.09566378956021372,33.19324455437357,0.09566378956021372
2025-04-28 11:00:00,2008,1899.0158648684094,8750,837,118,0.14097968936678615,0.09565714285714286,16.09335478702042,0.09565714285714286
2025-04-28 12:00:00,3141,3397.746162483017,8157,780,110,0.14102564102564102,0.09562339095255609,30.888601477118335,0.09562339095255609
2025-04-28 13:00:00,2773,2496.3212138268686,9683,926,131,0.14146868250539957,0.09563151915728596,19.055887128449378,0.09563151915728596
2025-04-28 14:00:00,1957,1978.989531094561,5343,511,72,0.14090019569471623,0.09563915403331462,27.48596570964668,0.09563915403331462
2025-04-28 15:00:00,4059,4267.33694551261,9666,924,131,0.14177489177489178,0.09559279950341402,32.57509118711916,0.09559279950341402
2025-04-28 16:00:00,1452,1381.9230912346725,5610,536,76,0.1417910447761194,0.09554367201426026,18.18319856887727,0.09554367201426026
2025-04-28 17:00:00,2227,2090.3213778871805,6727,643,91,0.14152410575427682,0.09558495614687082,22.97056459216682,0.09558495614687082
2025-04-28 18:00:00,3959,3629.68897413375,7290,697,98,0.1406025824964132,0.09561042524005486,37.03764259320153,0.09561042524005486
2025-04-28 19:00:00,3265,3151.6611254566506,6854,655,92,0.14045801526717558,0.09556463379048731,34.25718614626794,0.09556463379048731
2025-04-28 20:00:00,3521,3563.142364727878,7608,727,103,0.14167812929848694,0.09555730809674028,34.5936151915328,0.09555730809674028
2025-04-28 21:00:00,3479,3211.7041555477035,7079,677,96,0.14180206794682423,0.09563497669162312,33.45525162028858,0.09563497669162312
2025-04-28 22:00:00,3388,3304.448777282255,7324,700,99,0.14142857142857143,0.09557618787547788,33.378270477598534,0.09557618787547788
2025-04-28 23:00:00,1550,1397.8124454423448,9627,920,130,0.14130434782608695,0.09556455801391918,10.752403426479576,0.09556455801391918
2025-04-29 00:00:00,2635,2802.944054603417,6177,590,83,0.14067796610169492,0.09551562247045492,33.77041029642671,0.09551562247045492
2025-04-29 01:00:00,2312,2140.194687246292,6091,582,82,0.140893470790378,0.0955508126744377,26.09993521032063,0.0955508126744377
2025-04-29 02:00:00,4325,4137.591650249728,9979,954,135,0.14150943396226415,0.09560076159935865,30.64882703888688,0.09560076159935865
2025-04-29 03:00:00,2757,2491.461044112253,7791,745,105,0.14093959731543623,0.0956231549223463,23.728200420116696,0.0956231549223463
2025-04-29 04:00:00,1356,1337.6237005916494,6749,645,91,0.14108527131782947,0.0955697140317084,14.69916154496318,0.0955697140317084
2025-04-29 05:00:00,3070,3278.834602683109,7675,734,104,0.14168937329700274,0.09563517915309447,31.527255795029895,0.09563517915309447
2025-04-29 06:00:00,2785,2724.9282247749748,5781,553,78,0.1410488245931284,0.09565819062445943,34.934977240704804,0.09565819062445943
2025-04-29 07:00:00,3569,3340.225189459932,8048,769,109,0.14174252275682706,0.095551689860835,30.644267793210386,0.095551689860835
2025-04-29 08:00:00,2781,2922.107291498899,7105,679,96,0.14138438880706922,0.09556650246305419,30.4386176197802,0.09556650246305419
2025-04-29 09:00:00,4908,5191.492933404324,8867,848,120,0.14150943396226415,0.09563550242472088,43.2624411117027,0.09563550242472088
2025-04-29 10:00:00,4171,3898.8451491015726,9976,954,135,0.14150943396226415,0.09562951082598235,28.880334437789426,0.09562951082598235
2025-04-29 11:00:00,3849,4057.503492754854,9542,912,129,0.14144736842105263,0.09557744707608468,31.453515447712046,0.09557744707608468
2025-04-29 12:00:00,4251,4631.292664595539,7113,680,96,0.1411764705882353,0.09559960635456206,48.242631922870196,0.09559960635456206
2025-04-29 13:00:00,4294,4007.4850716574356,8970,858,121,0.14102564102564102,0.09565217391304348,33.11971133601187,0.09565217391304348
2025-04-29 14:00:00,4977,5246.737764786488,6991,668,94,0.1407185628742515,0.09555142325847518,55.81635919985625,0.09555142325847518
2025-04-29 15:00:00,3809,3967.8901531062834,6067,580,82,0.1413793103448276,0.09559914290423603,48.38890430617419,0.09559914290423603
2025-04-29 16:00:00,4730,4705.000898459594,6577,629,89,0.14149443561208266,0.0956363083472708,52.865178634377465,0.0956363083472708
2025-04-29 17:00:00,3489,3180.5168973779296,6011,575,81,0.1408695652173913,0.09565796040592248,39.2656407083695,0.09565796040592248
2025-04-29 18:00:00,2631,2407.204202624183,7274,695,98,0.1410071942446043,0.0955457794885895,24.563308190042683,0.0955457794885895
2025-04-29 19:00:00,3816,4084.962867900408,9869,944,133,0.1408898305084746,0.09565305502077212,30.71400652556698,0.09565305502077212
2025-04-29 20:00:00,2015,2212.5297942185107,6814,651,92,0.141321044546851,0.09553859700616378,24.049236893679463,0.09553859700616378
2025-04-29 21:00:00,2348,2430.6741399749003,7426,710,100,0.14084507042253522,0.09561001885267978,24.306741399749004,0.09561001885267978
2025-04-29 22:00:00,1515,1498.6253670241276,9402,899,127,0.14126807563959956,0.0956179536268879,11.80019974034746,0.0956179536268879
2025-04-29 23:00:00,4087,4207.626696116719,9874,944,133,0.1408898305084746,0.09560461818918371,31.63629094824601,0.09560461818918371
2025-04-30 00:00:00,3839,3911.4771407156773,7551,722,102,0.14127423822714683,0.09561647463912065,38.34781510505566,0.09561647463912065
2025-04-30 01:00:00,1335,1303.9244735283012,8657,828,117,0.14130434782608695,0.09564514265911979,11.14465361990001,0.09564514265911979
2025-04-30 02:00:00,2782,2540.314386840981,5007,478,67,0.1401673640167364,0.09546634711404034,37.915140102104196,0.09546634711404034
2025-04-30 03:00:00,3305,3517.520058236318,7555,722,102,0.14127423822714683,0.09556585043017869,34.485490767022725,0.09556585043017869
2025-04-30 04:00:00,1496,1457.6525919482265,5475,523,74,0.14149139579349904,0.09552511415525114,19.69800799930036,0.09552511415525114
2025-04-30 05:00:00,1895,2015.8197588323385,7211,689,97,0.14078374455732948,0.09554846761891554,20.78164699827153,0.09554846761891554
2025-04-30 06:00:00,3207,3048.2591120501284,5484,524,74,0.14122137404580154,0.09555069292487235,41.192690703380116,0.09555069292487235
2025-04-30 07:00:00,4546,4092.33600307565,9654,923,130,0.14084507042253522,0.09560803811891444,31.479507715966538,0.09560803811891444
2025-04-30 08:00:00,1851,1724.7389524690554,7285,696,98,0.14080459770114942,0.09553877831159918,17.59937706601077,0.09553877831159918
2025-04-30 09:00:00,2687,2670.0930825714377,9563,914,129,0.14113785557986872,0.09557670187179755,20.698395988925874,0.09557670187179755
2025-04-30 10:00:00,2931,3191.45079081228,8525,815,115,0.1411042944785276,0.09560117302052785,27.751746007063304,0.09560117302052785
2025-04-30 11:00:00,3737,3439.6795113590856,8339,797,113,0.14178168130489335,0.09557500899388416,30.439641693443235,0.09557500899388416
2025-04-30 12:00:00,4746,5082.215917918919,7822,748,106,0.14171122994652408,0.09562771669649706,47.94543318791433,0.09562771669649706
2025-04-30 13:00:00,3427,3445.5223155436106,9943,951,134,0.14090431125131442,0.09564517751181736,25.712853101071723,0.09564517751181736
2025-04-30 14:00:00,2568,2735.3929053148267,7924,758,107,0.14116094986807387,0.09565875820292781,25.564419675839503,0.09565875820292781
2025-04-30 15:00:00,1956,1877.1240774032851,5258,503,71,0.1411530815109344,0.09566375047546595,26.438367287370212,0.09566375047546595
2025-04-30 16:00:00,3738,3992.14450030914,5282,505,71,0.1405940594059406,0.09560772434683831,56.227387328297745,0.09560772434683831
2025-04-30 17:00:00,4498,4743.431372903117,6898,659,93,0.1411229135053111,0.09553493766309075,51.00463841831309,0.09553493766309075
2025-04-30 18:00:00,2636,2493.684301694172,9135,873,123,0.140893470790378,0.09556650246305419,20.273856111334734,0.09556650246305419
2025-04-30 19:00:00,2291,2122.0777549207774,7976,763,108,0.14154652686762778,0.09566198595787362,19.64886810111831,0.09566198595787362
2025-04-30 20:00:00,4906,5267.134901268686,7267,695,98,0.1410071942446043,0.09563781477913857,53.74627450274169,0.09563781477913857
2025-04-30 21:00:00,4648,5078.624793037947,8200,784,111,0.14158163265306123,0.09560975609756098,45.75337651385538,0.09560975609756098
2025-04-30 22:00:00,2440,2211.275529108788,5612,536,76,0.1417910447761194,0.0955096222380613,29.09573064616826,0.0955096222380613
2025-04-30 23:00:00,2191,2292.342543347869,5687,544,77,0.14154411764705882,0.09565676103393705,29.770682381141157,0.09565676103393705
2025-05-01 00:00:00,4913,5315.398784457327,8690,831,117,0.1407942238267148,0.0956271576524741,45.43075884151561,0.0956271576524741
2025-05-01 01:00:00,2066,2213.6611900526204,5612,536,76,0.1417910447761194,0.0955096222380613,29.127120921745007,0.0955096222380613
2025-05-01 02:00:00,4627,5056.867245038851,7307,699,99,0.14163090128755365,0.09566169426577255,51.07946712160456,0.09566169426577255
2025-05-01 03:00:00,1284,1350.7921593429035,8013,766,108,0.1409921671018277,0.09559465867964557,12.507334808730588,0.09559465867964557
2025-05-01 04:00:00,3444,3404.2553875279714,6781,648,91,0.1404320987654321,0.09556112667748119,37.40939986294474,0.09556112667748119
2025-05-01 05:00:00,1011,972.9766924781154,7591,726,103,0.1418732782369146,0.09563957317876433,9.446375655127333,0.09563957317876433
2025-05-01 06:00:00,2630,2535.7106814704553,7696,736,104,0.14130434782608695,0.09563409563409564,24.381833475677453,0.09563409563409564
2025-05-01 07:00:00,4373,4569.280069468307,8958,856,121,0.1413551401869159,0.09555704398303193,37.76264520221741,0.09555704398303193
2025-05-01 08:00:00,4969,5213.312822556373,5574,533,75,0.14071294559099437,0.09562253318980983,69.51083763408498,0.09562253318980983
2025-05-01 09:00:00,4324,4064.870587340927,6910,661,93,0.14069591527987896,0.09565846599131693,43.70828588538631,0.09565846599131693
2025-05-01 10:00:00,3546,3807.0726993274848,8604,823,116,0.14094775212636695,0.09565318456531846,32.819592235581766,0.09565318456531846
2025-05-01 11:00:00,1753,1828.3523684949082,5669,542,76,0.14022140221402213,0.09560769095078497,24.05726800651195,0.09560769095078497
2025-05-01 12:00:00,3082,3120.679276502061,9364,895,126,0.14078212290502792,0.09557881247330201,24.767295845254452,0.09557881247330201
2025-05-01 13:00:00,3774,3752.512700885377,6283,601,85,0.14143094841930118,0.09565494190673245,44.14720824571032,0.09565494190673245
2025-05-01 14:00:00,3896,3929.687002271536,5923,566,80,0.1413427561837456,0.09555968259328043,49.1210875283942,0.09555968259328043
2025-05-01 15:00:00,1089,1014.7837217972238,6125,585,83,0.14188034188034188,0.09551020408163265,12.226309901171371,0.09551020408163265
2025-05-01 16:00:00,1775,1669.8139434930774,6529,624,88,0.14102564102564102,0.09557359473119927,18.97515844878497,0.09557359473119927
2025-05-01 17:00:00,3652,3353.3865437926825,6594,630,89,0.14126984126984127,0.09554140127388536,37.67850049205261,0.09554140127388536
2025-05-01 18:00:00,4993,4647.142916907687,5246,501,71,0.14171656686626746,0.09550133434998094,65.45271713954489,0.09550133434998094
2025-05-01 19:00:00,4017,3979.7974660418845,8711,833,118,0.14165666266506602,0.09562621972219033,33.72709716984648,0.09562621972219033
2025-05-01 20:00:00,2625,2640.936056707335,6560,627,88,0.14035087719298245,0.09557926829268293,30.010637008037897,0.09557926829268293
2025-05-01 21:00:00,4069,3676.636008098856,7400,707,100,0.14144271570014144,0.09554054054054054,36.76636008098856,0.09554054054054054
2025-05-01 22:00:00,1417,1501.1125044166656,7243,692,98,0.1416184971098266,0.09554052188319757,15.317474534863935,0.09554052188319757
2025-05-01 23:00:00,1114,1068.140624460927,8864,847,120,0.14167650531286896,0.09555505415162455,8.901171870507726,0.09555505415162455
2025-05-02 00:00:00,1616,1749.1054064990435,6939,663,94,0.14177978883861236,0.09554690877648075,18.60750432445791,0.09554690877648075
2025-05-02 01:00:00,4974,5439.080205042987,8069,771,109,0.14137483787289234,0.09555087371421489,49.899818394889785,0.09555087371421489
2025-05-02 02:00:00,4267,3998.570603649057,5226,499,70,0.1402805611222445,0.09548411787217757,57.122437194986524,0.09548411787217757
2025-05-02 03:00:00,1825,1811.1655111294663,8547,817,115,0.14075887392900857,0.09558909558909559,15.749265314169271,0.09558909558909559
2025-05-02 04:00:00,4572,4115.92639007618,5264,503,71,0.1411530815109344,0.0955547112462006,57.97079422642507,0.0955547112462006
2025-05-02 05:00:00,2649,2701.093785061862,6395,611,86,0.1407528641571195,0.09554339327599687,31.408067268161187,0.09554339327599687
2025-05-02 06:00:00,2516,2569.9966047657763,8557,818,116,0.14180929095354522,0.09559425032137431,22.155143144532556,0.09559425032137431
2025-05-02 07:00:00,4146,3936.6601311863187,5645,540,76,0.14074074074074075,0.09565987599645705,51.79815962087262,0.09565987599645705
2025-05-02 08:00:00,1412,1428.495738737495,7990,764,108,0.14136125654450263,0.09561952440550689,13.226812395717547,0.09561952440550689
2025-05-02 09:00:00,4447,4202.895402689458,6899,659,93,0.1411229135053111,0.09552109001304537,45.19242368483288,0.09552109001304537
2025-05-02 10:00:00,4491,4186.3534363260305,7504,717,101,0.14086471408647142,0.09554904051172708,41.4490439240201,0.09554904051172708
2025-05-02 11:00:00,1728,1780.3651277268627,7772,743,105,0.14131897711978467,0.0955995882655687,16.955858359303456,0.0955995882655687
2025-05-02 12:00:00,4348,4196.624783452724,6154,588,83,0.141156462585034,0.09554761130971726,50.56174437894848,0.09554761130971726
2025-05-02 13:00:00,4068,4141.438740677343,5587,534,75,0.1404494382022472,0.09557902273134061,55.21918320903124,0.09557902273134061
2025-05-02 14:00:00,3808,3757.160724016813,9571,915,129,0.14098360655737704,0.09560129558039912,29.125276930362894,0.09560129558039912
2025-05-02 15:00:00,1675,1837.257721479973,6821,652,92,0.1411042944785276,0.09558715730831256,19.970192624782317,0.09558715730831256
2025-05-02 16:00:00,4465,4152.075513902136,5985,572,81,0.14160839160839161,0.09557226399331663,51.260191529656,0.09557226399331663
2025-05-02 17:00:00,2892,2871.5238282941527,9079,868,123,0.14170506912442396,0.09560524286815729,23.345722181253276,0.09560524286815729
2025-05-02 18:00:00,3504,3630.464003752615,8348,798,113,0.14160401002506265,0.09559175850503114,32.128000033208984,0.09559175850503114
2025-05-02 19:00:00,3967,3884.1254695503676,8831,844,119,0.14099526066350712,0.09557241535499944,32.63970982815435,0.09557241535499944
2025-05-02 20:00:00,3239,3546.5105640418333,6241,597,84,0.1407035175879397,0.0956577471559045,42.22036385764087,0.0956577471559045
2025-05-02 21:00:00,3786,3954.0133118662757,5189,496,70,0.14112903225806453,0.09558681826941608,56.48590445523251,0.09558681826941608
2025-05-02 22:00:00,4760,4909.448632401398,5980,572,81,0.14160839160839161,0.09565217391304348,60.610476943227134,0.09565217391304348
2025-05-02 23:00:00,2122,2231.0959531742033,6698,640,90,0.140625,0.0955509107196178,24.789955035268925,0.0955509107196178
2025-05-03 00:00:00,2571,2803.7519296795085,6715,642,91,0.14174454828660435,0.09560685033507074,30.810460765708886,0.09560685033507074
2025-05-03 01:00:00,1977,2138.251495390127,7593,726,103,0.1418732782369146,0.09561438166732517,20.759723256214823,0.09561438166732517
2025-05-03 02:00:00,2008,2098.072979743567,9136,873,123,0.140893470790378,0.09555604203152364,17.057503900354202,0.09555604203152364
2025-05-03 03:00:00,3143,3299.6230063390663,9433,902,127,0.14079822616407983,0.09562175341884872,25.981283514480836,0.09562175341884872
2025-05-03 04:00:00,2687,2496.7185225864873,6098,583,82,0.14065180102915953,0.09560511643161693,30.447786860810822,0.09560511643161693
2025-05-03 05:00:00,3710,3415.2719641335584,7326,700,99,0.14142857142857143,0.09555009555009555,34.49769660740968,0.09555009555009555
2025-05-03 06:00:00,4261,4321.424816471597,8247,788,111,0.14086294416243655,0.09554989693221777,38.931755103347726,0.09554989693221777
2025-05-03 07:00:00,4807,4343.958646154635,5895,563,79,0.14031971580817051,0.09550466497031382,54.98681830575487,0.09550466497031382
2025-05-03 08:00:00,1036,1032.34424225749,6674,638,90,0.14106583072100312,0.09559484566976326,11.470491580638777,0.09559484566976326
2025-05-03 09:00:00,4851,4569.981162437287,7909,756,107,0.14153439153439154,0.09558730560121381,42.7101043218438,0.09558730560121381
2025-05-03 10:00:00,4440,4303.2627120686175,5930,567,80,0.14109347442680775,0.09561551433389545,53.79078390085772,0.09561551433389545
2025-05-03 11:00:00,4766,5028.897074157846,9384,897,127,0.1415830546265329,0.09558823529411764,39.59761475714839,0.09558823529411764
2025-05-03 12:00:00,2548,2772.854632156824,5723,547,77,0.14076782449725778,0.09557924165647387,36.011099118919795,0.09557924165647387
2025-05-03 13:00:00,3326,3041.5713042317466,7940,759,107,0.14097496706192358,0.0955919395465995,28.425900039549035,0.0955919395465995
2025-05-03 14:00:00,3264,3286.353312061424,6089,582,82,0.140893470790378,0.09558219740515685,40.077479415383216,0.09558219740515685
2025-05-03 15:00:00,3914,4213.447212699583,9578,916,129,0.1408296943231441,0.09563583211526415,32.66238149379522,0.09563583211526415
2025-05-03 16:00:00,1872,1715.6911952944938,5935,567,80,0.14109347442680775,0.09553496208930076,21.446139941181173,0.09553496208930076
2025-05-03 17:00:00,2821,3004.090825259194,7295,697,98,0.1406025824964132,0.09554489376285127,30.653988012848917,0.09554489376285127
2025-05-03 18:00:00,2296,2230.702380346262,5155,493,69,0.13995943204868155,0.09563530552861299,32.32902000501829,0.09563530552861299
2025-05-03 19:00:00,4952,4775.8025930780295,6070,580,82,0.1413793103448276,0.09555189456342669,58.24149503753694,0.09555189456342669
2025-05-03 20:00:00,3109,3405.888599010534,6958,665,94,0.14135338345864662,0.09557344064386318,36.23285743628228,0.09557344064386318
2025-05-03 21:00:00,1595,1499.574049666072,7501,717,101,0.14086471408647142,0.09558725503266231,14.84726781847596,0.09558725503266231
2025-05-03 22:00:00,2903,3015.1684020416487,9219,881,125,0.14188422247446084,0.09556351014209784,24.12134721633319,0.09556351014209784
2025-05-03 23:00:00,1728,1839.0899156002101,8830,844,119,0.14099526066350712,0.0955832389580974,15.45453710588412,0.0955832389580974
2025-05-04 00:00:00,2365,2147.9797932670954,5854,560,79,0.14107142857142857,0.09566108643662453,27.189617636292347,0.09566108643662453
2025-05-04 01:00:00,1396,1443.571619972552,5639,539,76,0.14100185528756956,0.09558432346160667,18.994363420691474,0.09558432346160667
2025-05-04 02:00:00,1698,1851.3463712910693,7238,692,98,0.1416184971098266,0.09560652113843603,18.891289502970096,0.09560652113843603
2025-05-04 03:00:00,4090,3782.6119327835527,6602,631,89,0.1410459587955626,0.09557709784913662,42.50125767172531,0.09557709784913662
2025-05-04 04:00:00,3224,3479.4834959713135,5441,520,73,0.14038461538461539,0.09557066715677265,47.664157479059085,0.09557066715677265
2025-05-04 05:00:00,2635,2684.9472878976458,9628,921,130,0.14115092290988057,0.09565849605317824,20.653440676135737,0.09565849605317824
2025-05-04 06:00:00,1395,1427.5326783396301,6336,606,85,0.14026402640264027,0.09564393939393939,16.794502098113295,0.09564393939393939
2025-05-04 07:00:00,3492,3570.880211726139,8700,832,118,0.14182692307692307,0.09563218390804598,30.26169670954355,0.09563218390804598
2025-05-04 08:00:00,4304,4130.83793095916,5948,569,80,0.140597539543058,0.09566240753194351,51.6354741369895,0.09566240753194351
2025-05-04 09:00:00,4986,5419.983250216621,8373,800,113,0.14125,0.09554520482503284,47.964453541740006,0.09554520482503284
2025-05-04 10:00:00,1075,1171.1803494656733,5459,522,74,0.1417624521072797,0.09562190877450083,15.826761479265855,0.09562190877450083
2025-05-04 11:00:00,1264,1295.677018102086,9646,922,130,0.14099783080260303,0.09558366162139748,9.966746293092969,0.09558366162139748
2025-05-04 12:00:00,3502,3700.5092772495077,5392,515,73,0.141747572815534,0.09551186943620178,50.6919079075275,0.09551186943620178
2025-05-04 13:00:00,2819,2882.2910524397967,8938,855,121,0.1415204678362573,0.0956589841127769,23.820587210246252,0.0956589841127769
2025-05-04 14:00:00,1717,1711.6424268969256,6787,649,92,0.14175654853620956,0.09562398703403566,18.60480898801006,0.09562398703403566
2025-05-04 15:00:00,3782,3903.6443374815535,9940,950,134,0.14105263157894737,0.09557344064386318,29.1316741603101,0.09557344064386318
2025-05-04 16:00:00,4455,4502.224294259435,7257,694,98,0.14121037463976946,0.09563180377566488,45.94106422713709,0.09563180377566488
2025-05-04 17:00:00,4635,4725.3601246598,6138,587,83,0.141396933560477,0.09563375692407951,56.93204969469639,0.09563375692407951
2025-05-04 18:00:00,1850,1955.018044764979,8808,842,119,0.14133016627078385,0.09559491371480472,16.428723065251926,0.09559491371480472
2025-05-04 19:00:00,4577,4559.519367308401,9741,931,132,0.14178302900107412,0.09557540293604352,34.54181338870001,0.09557540293604352
2025-05-04 20:00:00,2390,2170.480462712202,7454,713,101,0.14165497896213183,0.09565334048832841,21.48990557140794,0.09565334048832841
2025-05-04 21:00:00,1143,1066.1902813541992,6466,618,87,0.1407766990291262,0.09557686359418496,12.25506070522068,0.09557686359418496
2025-05-04 22:00:00,1884,1860.8671991732583,8674,829,117,0.1411338962605549,0.09557297671201291,15.904847856181695,0.09557297671201291
2025-05-04 23:00:00,4140,4326.156391575721,6377,610,86,0.14098360655737704,0.09565626470127019,50.30414408808977,0.09565626470127019
2025-05-05 00:00:00,4170,4247.794392690689,7597,726,103,0.1418732782369146,0.09556403843622482,41.2407222591329,0.09556403843622482
2025-05-05 01:00:00,1395,1436.9320778586937,5141,491,69,0.14052953156822812,0.09550671075666213,20.82510257766223,0.09550671075666213
2025-05-05 02:00:00,4096,4079.0252982896945,7659,732,103,0.1407103825136612,0.09557383470426949,39.60218736203587,0.09557383470426949
2025-05-05 03:00:00,3995,4087.4778755318525,9596,917,130,0.14176663031624864,0.09556065027094622,31.442137504091175,0.09556065027094622
2025-05-05 04:00:00,3938,3803.334134022828,5839,558,79,0.14157706093189965,0.09556430895701319,48.14347005092188,0.09556430895701319
2025-05-05 05:00:00,2492,2477.139004200018,8618,824,116,0.1407766990291262,0.09561383151543282,21.35464658793119,0.09561383151543282
2025-05-05 06:00:00,4555,4777.538228757005,8917,853,121,0.141852286049238,0.09565997532802512,39.4837870145207,0.09565997532802512
2025-05-05 07:00:00,4636,4980.763352663878,5595,535,75,0.14018691588785046,0.09562109025915996,66.41017803551837,0.09562109025915996
2025-05-05 08:00:00,4222,4165.978563992775,6904,660,93,0.1409090909090909,0.09559675550405562,44.795468430029835,0.09559675550405562
2025-05-05 09:00:00,2167,1969.2229624503705,5280,505,71,0.1405940594059406,0.09564393939393939,27.735534682399585,0.09564393939393939
2025-05-05 10:00:00,3616,3371.321583926968,5423,518,73,0.14092664092664092,0.09551908537709755,46.18248745105436,0.09551908537709755
2025-05-05 11:00:00,2062,1864.4031338438303,9365,895,126,0.14078212290502792,0.09556860651361453,14.796850268601828,0.09556860651361453
2025-05-05 12:00:00,3156,3252.739617742603,9249,884,125,0.1414027149321267,0.0955779003135474,26.021916941940823,0.0955779003135474
2025-05-05 13:00:00,4764,4604.229375038348,6750,645,91,0.14108527131782947,0.09555555555555556,50.5959271982236,0.09555555555555556
2025-05-05 14:00:00,2065,2082.5436765520985,9757,933,132,0.1414790996784566,0.0956236548119299,15.776846034485596,0.0956236548119299
2025-05-05 15:00:00,2209,2206.0297109090825,6967,666,94,0.14114114114114115,0.0955935122721401,23.468401179883855,0.0955935122721401
2025-05-05 16:00:00,3982,3648.7276962795527,9088,869,123,0.14154200230149597,0.0956205985915493,29.664452815280917,0.0956205985915493
2025-05-05 17:00:00,3445,3378.34707781432,9178,878,124,0.14123006833712984,0.09566354325561124,27.24473449850258,0.09566354325561124
2025-05-05 18:00:00,4294,4054.017894083291,7946,760,107,0.14078947368421052,0.0956456078530078,37.888017701713004,0.0956456078530078
2025-05-05 19:00:00,1633,1606.3493709788554,6449,616,87,0.14123376623376624,0.09551868506745231,18.463785873320177,0.09551868506745231
2025-05-05 20:00:00,2156,2028.182954483575,7331,701,99,0.14122681883024252,0.09562133406083755,20.4866965099351,0.09562133406083755
2025-05-05 21:00:00,4234,4522.295097635308,7220,690,97,0.14057971014492754,0.09556786703601108,46.62159894469389,0.09556786703601108
2025-05-05 22:00:00,2238,2092.1689374524267,8789,840,119,0.14166666666666666,0.0955740129707589,17.581251575230475,0.0955740129707589
2025-05-05 23:00:00,1732,1891.614383035089,7810,747,105,0.14056224899598393,0.09564660691421255,18.01537507652466,0.09564660691421255
2025-05-06 00:00:00,1234,1213.245937965065,9728,930,131,0.14086021505376345,0.09560032894736842,9.261419373779121,0.09560032894736842
2025-05-06 01:00:00,4914,5254.289872996322,6531,624,88,0.14102564102564102,0.09554432705558108,59.707839465867295,0.09554432705558108
2025-05-06 02:00:00,3705,3800.4147302906053,9882,945,134,0.14179894179894179,0.09562841530054644,28.36130395739258,0.09562841530054644
2025-05-06 03:00:00,1750,1832.3726045330136,7990,764,108,0.14136125654450263,0.09561952440550689,16.966413004935312,0.09561952440550689
